specimen	species	location	country	insecticide	concentration	exposure_time	phenotype	plate
EA18-0609	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0610	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0611	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0612	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0613	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0614	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0615	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0616	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0617	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0618	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0619	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0620	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0621	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0622		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0623	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0624	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0625	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0626	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0627		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0628	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0629	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0630	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0631	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0632	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0633	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0634	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0635	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0636	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0637	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0638	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0639	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0640	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0641	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0642	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0643	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0644	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0645	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0646	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0647	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0648	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0649	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0650	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0651	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0652	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0653	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0654	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0655	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0656	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0657	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0658	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0659	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0660	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0661	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0662	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0663	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0664	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0665	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0666	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0667	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0668	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0669	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0670	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0671	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0672	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate01
EA18-0673		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0674		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0675	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0676		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0677		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0678		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0679		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0680	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0681		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0682		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0683		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0684		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0685		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0686		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0687		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0688		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0689		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0690		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0691		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0692		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0693		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0694		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0695		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0696		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0697		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0698		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0699		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0700		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0701		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0702		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0703		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0704		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0705		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0706		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0707		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0708		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0709		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0710		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0711		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0712		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0713		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0714		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0715		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0716		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0717		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0718		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0719		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0720		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0721		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0722		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0723		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0724		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0725	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0726		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0727		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0728		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0729	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0730		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0731		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0732	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0733	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0734		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0735		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0736		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0737		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0738		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0739		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0740		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0741		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0742		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0743		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0744	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0745		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0746		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0747		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0748		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0749		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0750		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0751		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0752		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0753	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0754		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0755		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0756	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0757		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0758		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0759	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0760		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0761	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0762	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0763		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0764	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0765		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0766		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0767		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0768		Teso	Kenya	Delta	2	60	alive	KN18_Plate02
EA18-0769		Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0770	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0771	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0772	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0773		Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0774	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0775	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0776	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0777	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0778	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0779	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0780	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0781	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0782	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0783	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0784	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0785	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0786	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0787	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0788	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0789	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0790	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0791	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0792	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0793	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0794	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0795	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0796	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0797	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0798	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0799	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0800	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0801	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0802	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0803	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0804	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0805	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0806	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0807	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0808	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0809	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0810	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0811	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0812	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0813	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0814	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0815	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0816	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0817	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0818	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0819	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0820	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0821	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0822	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0823	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0824	arabiensis	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0825	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0826	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0827	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0828	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0829	gambiae	Teso	Kenya	Delta	2	60	alive	KN18_Plate03
EA18-0830	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0831	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0832	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0833	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0834	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0835	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0836	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0837	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0838	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0839	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0840	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0841	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0842	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0843	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0844		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0845	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0846	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0847	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0848	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0849	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0850	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0851	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0852	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0853	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0854	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0855	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0856	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0857	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0858	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0859	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0860	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0861	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0862	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0863	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0864	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0865	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0866	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0867		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0868		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0869	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0870	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0871	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0872	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0873	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0874	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0875	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0876	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0877	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0878		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0879	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0880	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0881	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0882	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0883	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0884	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0885	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0886	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0887	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0888		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0889	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0890	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0891	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0892	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0893	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0894	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0895	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0896	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0897	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0898	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0899	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0900	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0901	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0902	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0903	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0904	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0905	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0906	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0907	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0908		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0909	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0910	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0911	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0912	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0913	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0914	gambiae	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0915	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0916		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0917	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0918	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0919	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0920	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0921	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0922		Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0923	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0924	arabiensis	Teso	Kenya	Delta	0.5	60	dead	KN18_Plate04
EA18-0925		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0926		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0927	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0928		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0929	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0930		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0931		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0932	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0933		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0934		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0935		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0936		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0937	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0938		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0939		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0940		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0941		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0942		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0943	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0944	arabiensis	Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0945		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0946		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0947		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0948		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0949		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0950		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
EA18-0951		Bondo	Kenya	Delta	2	60	alive	KN18_Plate05
